,Accession,Pangolin,Geo_Location,Collection_Date
1971,MZ308114,P.1,USA: Rhode Island,2021-05-12
1972,MZ308115,P.1,USA: Rhode Island,2021-05-12
1641,MZ317843,P.1,USA: Rhode Island,2021-05-13
1635,MZ317800,P.1,USA: Rhode Island,2021-05-14
1638,MZ317819,P.1,USA: Rhode Island,2021-05-14
2034,MZ294536,P.1,USA: Rhode Island,2021-05-14
2023,MZ294263,P.1,USA: Rhode Island,2021-05-15
2024,MZ294266,P.1,USA: Rhode Island,2021-05-15
1639,MZ317820,P.1,USA: Rhode Island,2021-05-16
1517,MZ342223,P.1,USA: Rhode Island,2021-05-18
1091,MZ371124,P.1,USA: Rhode Island,2021-05-24
744,MZ397252,P.1,USA: Rhode Island,2021-05-25
745,MZ397256,P.1,USA: Rhode Island,2021-05-25
746,MZ397300,P.1,USA: Rhode Island,2021-05-25
1005,MZ376390,P.1,USA: Rhode Island,2021-05-25
648,MZ411770,P.1,USA: Rhode Island,2021-06-01
320,MZ450226,P.1,USA: Rhode Island,2021-06-05
4955,MZ028902,P.1,USA: SC,2021-04-07
4141,MZ164731,P.1,USA: SC,2021-04-21
476,MZ429126,P.1,USA: SC,2021-05-21
477,MZ429128,P.1,USA: SC,2021-05-21
1318,MZ358622,P.1,USA: SC,2021-05-21
475,MZ429120,P.1,USA: SC,2021-05-25
4033,MZ161174,P.1,"USA: SC, BEAUFORT",2021-04-12
2776,MZ261943,P.1,"USA: SC, BEAUFORT",2021-04-21
1388,MZ354646,P.1,"USA: SC, GEORGETOWN",2021-05-21
1390,MZ354649,P.1,"USA: SC, GEORGETOWN",2021-05-21
1397,MZ355374,P.1,"USA: SC, ORANGEBURG",2021-05-25
1389,MZ354647,P.1,"USA: SC, WILLIAMSBURG",2021-05-21
2771,MZ259733,P.1,USA: South Carolina,2021-03-20
5025,MZ024735,P.1,USA: South Carolina,2021-03-30
5019,MZ024123,P.1,USA: South Carolina,2021-03-31
5020,MZ024130,P.1,USA: South Carolina,2021-03-31
5017,MZ023880,P.1,USA: South Carolina,2021-04-01
5117,MZ010165,P.1,USA: South Carolina,2021-04-01
4773,MZ060929,P.1,USA: South Carolina,2021-04-11
3415,MZ214722,P.1,USA: South Carolina,2021-04-13
2881,MZ238684,P.1,USA: South Carolina,2021-04-30
2388,MZ282576,P.1,USA: South Carolina,2021-05-01
2322,MZ281652,P.1,USA: South Carolina,2021-05-05
2291,MZ281248,P.1,USA: South Carolina,2021-05-08
3084,MZ252767,P.1,USA: South Carolina,2021-05-10
2731,MZ255091,P.1,USA: South Carolina,2021-05-11
1113,MZ371605,P.1,USA: South Carolina,2021-05-22
27,MZ491968,P.1,USA: South Carolina,2021-06-02
210,MZ453490,P.1,USA: South Carolina,2021-06-10
4852,MZ048694,P.1,USA: TX,2021-04-06
1188,MZ360032,P.1,USA: TX,2021-05-16
1315,MZ358585,P.1,USA: TX,2021-05-18
5250,MW995094,P.1,USA: Tennessee,2021-03-18
5344,MW967098,P.1,USA: Tennessee,2021-03-18
4010,MZ158782,P.1,USA: Tennessee,2021-03-27
5227,MW991134,P.1,USA: Tennessee,2021-03-31
1413,MZ349434,P.1,USA: Tennessee,2021-04-03
4421,MZ083144,P.1,USA: Tennessee,2021-04-06
4423,MZ083235,P.1,USA: Tennessee,2021-04-06
4585,MZ075112,P.1,USA: Tennessee,2021-04-06
4516,MZ086349,P.1,USA: Tennessee,2021-04-08
4521,MZ086490,P.1,USA: Tennessee,2021-04-08
4623,MZ076305,P.1,USA: Tennessee,2021-04-08
3270,MZ210679,P.1,USA: Tennessee,2021-04-10
3372,MZ213420,P.1,USA: Tennessee,2021-04-13
3403,MZ214175,P.1,USA: Tennessee,2021-04-13
4236,MZ131029,P.1,USA: Tennessee,2021-04-13
4238,MZ131047,P.1,USA: Tennessee,2021-04-14
3452,MZ215481,P.1,USA: Tennessee,2021-04-15
3818,MZ187034,P.1,USA: Tennessee,2021-04-15
3772,MZ185796,P.1,USA: Tennessee,2021-04-20
3773,MZ185840,P.1,USA: Tennessee,2021-04-20
3845,MZ187777,P.1,USA: Tennessee,2021-04-21
2423,MZ283225,P.1,USA: Tennessee,2021-04-22
2444,MZ283576,P.1,USA: Tennessee,2021-04-22
4318,MZ142595,P.1,USA: Tennessee,2021-04-22
1424,MZ349691,P.1,USA: Tennessee,2021-04-24
2463,MZ284008,P.1,USA: Tennessee,2021-04-27
2464,MZ284009,P.1,USA: Tennessee,2021-04-27
2465,MZ284020,P.1,USA: Tennessee,2021-04-27
3692,MZ184522,P.1,USA: Tennessee,2021-04-28
3712,MZ184882,P.1,USA: Tennessee,2021-04-29
2393,MZ282685,P.1,USA: Tennessee,2021-04-30
3695,MZ184639,P.1,USA: Tennessee,2021-04-30
2376,MZ282437,P.1,USA: Tennessee,2021-05-02
2240,MZ280495,P.1,USA: Tennessee,2021-05-04
2883,MZ238715,P.1,USA: Tennessee,2021-05-04
2884,MZ238731,P.1,USA: Tennessee,2021-05-04
2885,MZ238732,P.1,USA: Tennessee,2021-05-04
2245,MZ280569,P.1,USA: Tennessee,2021-05-06
2246,MZ280580,P.1,USA: Tennessee,2021-05-06
2263,MZ280795,P.1,USA: Tennessee,2021-05-06
2264,MZ280797,P.1,USA: Tennessee,2021-05-06
2311,MZ281526,P.1,USA: Tennessee,2021-05-06
2995,MZ244351,P.1,USA: Tennessee,2021-05-07
3076,MZ252530,P.1,USA: Tennessee,2021-05-08
1850,MZ316205,P.1,USA: Tennessee,2021-05-09
3019,MZ244873,P.1,USA: Tennessee,2021-05-11
3027,MZ244995,P.1,USA: Tennessee,2021-05-11
3028,MZ244996,P.1,USA: Tennessee,2021-05-11
3029,MZ244997,P.1,USA: Tennessee,2021-05-11
3030,MZ245009,P.1,USA: Tennessee,2021-05-11
2031,MZ294442,P.1,USA: Tennessee,2021-05-13
1122,MZ371860,P.1,USA: Tennessee,2021-05-17
1674,MZ319837,P.1,USA: Tennessee,2021-05-18
2037,MZ294603,P.1,USA: Tennessee,2021-05-18
2065,MZ296103,P.1,USA: Tennessee,2021-05-18
1712,MZ320610,P.1,USA: Tennessee,2021-05-20
1713,MZ320617,P.1,USA: Tennessee,2021-05-20
1403,MZ349122,P.1,USA: Tennessee,2021-05-23
1435,MZ349880,P.1,USA: Tennessee,2021-05-23
1436,MZ349882,P.1,USA: Tennessee,2021-05-23
996,MZ376242,P.1,USA: Tennessee,2021-05-25
1006,MZ376400,P.1,USA: Tennessee,2021-05-27
1008,MZ376481,P.1,USA: Tennessee,2021-05-27
1104,MZ371259,P.1,USA: Tennessee,2021-05-28
838,MZ386347,P.1,USA: Tennessee,2021-06-03
839,MZ386351,P.1,USA: Tennessee,2021-06-03
841,MZ386357,P.1,USA: Tennessee,2021-06-03
844,MZ386373,P.1,USA: Tennessee,2021-06-03
319,MZ450220,P.1,USA: Tennessee,2021-06-06
327,MZ450268,P.1,USA: Tennessee,2021-06-06
334,MZ450367,P.1,USA: Tennessee,2021-06-08
5334,MW966059,P.1,USA: Texas,2021-03-13
5411,MW963243,P.1,USA: Texas,2021-03-14
5415,MW963247,P.1,USA: Texas,2021-03-14
5430,MW963270,P.1,USA: Texas,2021-03-17
5458,MW963316,P.1,USA: Texas,2021-03-20
5364,MW968539,P.1,USA: Texas,2021-03-25
4016,MZ159121,P.1,USA: Texas,2021-03-28
4017,MZ159124,P.1,USA: Texas,2021-03-28
5023,MZ024532,P.1,USA: Texas,2021-03-29
4978,MZ022604,P.1,USA: Texas,2021-03-31
4979,MZ022606,P.1,USA: Texas,2021-03-31
4559,MZ074348,P.1,USA: Texas,2021-04-02
5034,MZ025005,P.1,USA: Texas,2021-04-02
4871,MZ033059,P.1,USA: Texas,2021-04-03
5067,MZ008597,P.1,USA: Texas,2021-04-03
5176,MW990268,P.1,USA: Texas,2021-04-03
5098,MZ009961,P.1,USA: Texas,2021-04-04
5169,MW990259,P.1,USA: Texas,2021-04-04
4606,MZ075745,P.1,USA: Texas,2021-04-05
4863,MZ033048,P.1,USA: Texas,2021-04-05
4870,MZ033058,P.1,USA: Texas,2021-04-05
5074,MZ009088,P.1,USA: Texas,2021-04-05
5166,MW990254,P.1,USA: Texas,2021-04-05
5168,MW990258,P.1,USA: Texas,2021-04-05
5171,MW990262,P.1,USA: Texas,2021-04-05
5177,MW990269,P.1,USA: Texas,2021-04-05
5179,MW990273,P.1,USA: Texas,2021-04-05
5187,MW990286,P.1,USA: Texas,2021-04-05
4865,MZ033051,P.1,USA: Texas,2021-04-06
5172,MW990263,P.1,USA: Texas,2021-04-06
5175,MW990267,P.1,USA: Texas,2021-04-06
5188,MW990288,P.1,USA: Texas,2021-04-06
5189,MW990289,P.1,USA: Texas,2021-04-06
4890,MZ034808,P.1,USA: Texas,2021-04-07
4500,MZ085852,P.1,USA: Texas,2021-04-08
4704,MZ059120,P.1,USA: Texas,2021-04-08
3340,MZ212370,P.1,USA: Texas,2021-04-09
4480,MZ084868,P.1,USA: Texas,2021-04-09
4673,MZ058011,P.1,USA: Texas,2021-04-09
3279,MZ210929,P.1,USA: Texas,2021-04-10
4629,MZ076702,P.1,USA: Texas,2021-04-10
4730,MZ059867,P.1,USA: Texas,2021-04-10
4731,MZ059877,P.1,USA: Texas,2021-04-10
4783,MZ061380,P.1,USA: Texas,2021-04-10
3410,MZ214385,P.1,USA: Texas,2021-04-11
4628,MZ076698,P.1,USA: Texas,2021-04-11
4638,MZ076772,P.1,USA: Texas,2021-04-11
3285,MZ211057,P.1,USA: Texas,2021-04-12
4336,MZ099849,P.1,USA: Texas,2021-04-12
4625,MZ076694,P.1,USA: Texas,2021-04-12
4630,MZ076703,P.1,USA: Texas,2021-04-12
4788,MZ061536,P.1,USA: Texas,2021-04-12
3366,MZ213312,P.1,USA: Texas,2021-04-13
3367,MZ213313,P.1,USA: Texas,2021-04-13
3413,MZ214606,P.1,USA: Texas,2021-04-13
4360,MZ100385,P.1,USA: Texas,2021-04-13
3221,MZ222450,P.1,USA: Texas,2021-04-14
3346,MZ212579,P.1,USA: Texas,2021-04-14
3449,MZ215400,P.1,USA: Texas,2021-04-14
4344,MZ099860,P.1,USA: Texas,2021-04-14
2430,MZ283396,P.1,USA: Texas,2021-04-15
3437,MZ215150,P.1,USA: Texas,2021-04-15
3824,MZ187355,P.1,USA: Texas,2021-04-15
3826,MZ187363,P.1,USA: Texas,2021-04-15
4216,MZ144335,P.1,USA: Texas,2021-04-15
4506,MZ086035,P.1,USA: Texas,2021-04-15
4532,MZ070283,P.1,USA: Texas,2021-04-16
4222,MZ144366,P.1,USA: Texas,2021-04-17
4178,MZ154588,P.1,USA: Texas,2021-04-18
4190,MZ149277,P.1,USA: Texas,2021-04-18
4192,MZ149282,P.1,USA: Texas,2021-04-18
4196,MZ149287,P.1,USA: Texas,2021-04-18
4199,MZ149291,P.1,USA: Texas,2021-04-18
4200,MZ149292,P.1,USA: Texas,2021-04-18
4201,MZ149293,P.1,USA: Texas,2021-04-18
4220,MZ144355,P.1,USA: Texas,2021-04-18
3832,MZ187524,P.1,USA: Texas,2021-04-19
4193,MZ149283,P.1,USA: Texas,2021-04-19
4194,MZ149284,P.1,USA: Texas,2021-04-19
4197,MZ149288,P.1,USA: Texas,2021-04-19
4221,MZ144358,P.1,USA: Texas,2021-04-19
4226,MZ144372,P.1,USA: Texas,2021-04-19
2455,MZ283808,P.1,USA: Texas,2021-04-20
3732,MZ185179,P.1,USA: Texas,2021-04-20
3828,MZ187421,P.1,USA: Texas,2021-04-20
4072,MZ163941,P.1,USA: Texas,2021-04-20
4110,MZ164471,P.1,USA: Texas,2021-04-20
4125,MZ164500,P.1,USA: Texas,2021-04-20
4128,MZ164504,P.1,USA: Texas,2021-04-20
4123,MZ164497,P.1,USA: Texas,2021-04-21
4129,MZ164505,P.1,USA: Texas,2021-04-21
2506,MZ284817,P.1,USA: Texas,2021-04-22
4071,MZ163916,P.1,USA: Texas,2021-04-22
2437,MZ283434,P.1,USA: Texas,2021-04-23
3485,MZ206421,P.1,USA: Texas,2021-04-23
3479,MZ206383,P.1,USA: Texas,2021-04-24
3499,MZ192450,P.1,USA: Texas,2021-04-24
3569,MZ195764,P.1,USA: Texas,2021-04-24
3619,MZ201842,P.1,USA: Texas,2021-04-24
3657,MZ183995,P.1,USA: Texas,2021-04-24
3493,MZ192443,P.1,USA: Texas,2021-04-25
3654,MZ183989,P.1,USA: Texas,2021-04-25
3675,MZ184144,P.1,USA: Texas,2021-04-25
4087,MZ164270,P.1,USA: Texas,2021-04-25
3477,MZ206380,P.1,USA: Texas,2021-04-26
3597,MZ201344,P.1,USA: Texas,2021-04-26
3651,MZ183985,P.1,USA: Texas,2021-04-26
3652,MZ183986,P.1,USA: Texas,2021-04-26
3656,MZ183993,P.1,USA: Texas,2021-04-26
3658,MZ183996,P.1,USA: Texas,2021-04-26
3659,MZ183998,P.1,USA: Texas,2021-04-26
3123,MZ227903,P.1,USA: Texas,2021-04-27
3207,MZ222419,P.1,USA: Texas,2021-04-27
3214,MZ222433,P.1,USA: Texas,2021-04-27
3867,MZ188287,P.1,USA: Texas,2021-04-27
3687,MZ184418,P.1,USA: Texas,2021-04-28
2891,MZ238864,P.1,USA: Texas,2021-04-29
3136,MZ228165,P.1,USA: Texas,2021-04-29
3745,MZ185305,P.1,USA: Texas,2021-04-29
2815,MZ237321,P.1,USA: Texas,2021-04-30
2849,MZ237869,P.1,USA: Texas,2021-04-30
2850,MZ237941,P.1,USA: Texas,2021-04-30
2100,MZ277919,P.1,USA: Texas,2021-05-01
2128,MZ278001,P.1,USA: Texas,2021-05-01
2155,MZ278526,P.1,USA: Texas,2021-05-01
2845,MZ237848,P.1,USA: Texas,2021-05-01
2847,MZ237851,P.1,USA: Texas,2021-05-01
2101,MZ277920,P.1,USA: Texas,2021-05-02
2131,MZ278006,P.1,USA: Texas,2021-05-03
2152,MZ278519,P.1,USA: Texas,2021-05-03
2153,MZ278520,P.1,USA: Texas,2021-05-03
2158,MZ278529,P.1,USA: Texas,2021-05-03
2159,MZ278530,P.1,USA: Texas,2021-05-03
2414,MZ282982,P.1,USA: Texas,2021-05-03
2119,MZ277983,P.1,USA: Texas,2021-05-04
2125,MZ277995,P.1,USA: Texas,2021-05-04
2146,MZ278508,P.1,USA: Texas,2021-05-04
2305,MZ281451,P.1,USA: Texas,2021-05-04
2544,MZ290177,P.1,USA: Texas,2021-05-04
2554,MZ290192,P.1,USA: Texas,2021-05-04
2915,MZ240200,P.1,USA: Texas,2021-05-04
2920,MZ240300,P.1,USA: Texas,2021-05-04
1919,MZ307062,P.1,USA: Texas,2021-05-05
2121,MZ277986,P.1,USA: Texas,2021-05-05
2130,MZ278004,P.1,USA: Texas,2021-05-05
2655,MZ291221,P.1,USA: Texas,2021-05-05
3063,MZ252334,P.1,USA: Texas,2021-05-05
2262,MZ280782,P.1,USA: Texas,2021-05-06
2266,MZ280842,P.1,USA: Texas,2021-05-06
2280,MZ281037,P.1,USA: Texas,2021-05-06
2593,MZ290380,P.1,USA: Texas,2021-05-06
2615,MZ290737,P.1,USA: Texas,2021-05-06
2629,MZ290911,P.1,USA: Texas,2021-05-06
1871,MZ316543,P.1,USA: Texas,2021-05-08
1909,MZ305377,P.1,USA: Texas,2021-05-08
2290,MZ281218,P.1,USA: Texas,2021-05-08
1908,MZ305376,P.1,USA: Texas,2021-05-09
2531,MZ290154,P.1,USA: Texas,2021-05-09
2728,MZ255068,P.1,USA: Texas,2021-05-09
3051,MZ245342,P.1,USA: Texas,2021-05-09
1301,MZ357799,P.1,USA: Texas,2021-05-10
2529,MZ290152,P.1,USA: Texas,2021-05-10
2530,MZ290153,P.1,USA: Texas,2021-05-10
2533,MZ290156,P.1,USA: Texas,2021-05-10
2534,MZ290160,P.1,USA: Texas,2021-05-10
601,MZ415626,P.1,USA: Texas,2021-05-11
1644,MZ319405,P.1,USA: Texas,2021-05-11
1348,MZ354276,P.1,USA: Texas,2021-05-12
1863,MZ316452,P.1,USA: Texas,2021-05-12
1873,MZ316568,P.1,USA: Texas,2021-05-12
1888,MZ317214,P.1,USA: Texas,2021-05-12
1918,MZ306522,P.1,USA: Texas,2021-05-12
627,MZ416028,P.1,USA: Texas,2021-05-13
2009,MZ294135,P.1,USA: Texas,2021-05-13
1743,MZ322050,P.1,USA: Texas,2021-05-14
2036,MZ294564,P.1,USA: Texas,2021-05-14
1595,MZ337593,P.1,USA: Texas,2021-05-15
1736,MZ322034,P.1,USA: Texas,2021-05-15
2005,MZ294101,P.1,USA: Texas,2021-05-16
1594,MZ337591,P.1,USA: Texas,2021-05-17
1596,MZ337594,P.1,USA: Texas,2021-05-17
1671,MZ319802,P.1,USA: Texas,2021-05-18
1672,MZ319803,P.1,USA: Texas,2021-05-18
1726,MZ320911,P.1,USA: Texas,2021-05-18
1238,MZ356647,P.1,USA: Texas,2021-05-20
1245,MZ356657,P.1,USA: Texas,2021-05-20
1251,MZ356664,P.1,USA: Texas,2021-05-20
1429,MZ349796,P.1,USA: Texas,2021-05-20
1240,MZ356649,P.1,USA: Texas,2021-05-21
1246,MZ356658,P.1,USA: Texas,2021-05-21
1247,MZ356659,P.1,USA: Texas,2021-05-21
1249,MZ356661,P.1,USA: Texas,2021-05-21
1252,MZ356665,P.1,USA: Texas,2021-05-21
1234,MZ356637,P.1,USA: Texas,2021-05-25
1236,MZ356644,P.1,USA: Texas,2021-05-25
1002,MZ376340,P.1,USA: Texas,2021-05-26
1014,MZ376543,P.1,USA: Texas,2021-05-26
1071,MZ368513,P.1,USA: Texas,2021-05-27
1079,MZ368524,P.1,USA: Texas,2021-05-27
788,MZ384154,P.1,USA: Texas,2021-05-28
970,MZ375873,P.1,USA: Texas,2021-05-28
1058,MZ368494,P.1,USA: Texas,2021-05-28
1064,MZ368500,P.1,USA: Texas,2021-05-29
1086,MZ368534,P.1,USA: Texas,2021-05-29
1087,MZ368535,P.1,USA: Texas,2021-05-29
1180,MZ372971,P.1,USA: Texas,2021-05-29
1080,MZ368525,P.1,USA: Texas,2021-05-30
1081,MZ368526,P.1,USA: Texas,2021-05-30
1083,MZ368531,P.1,USA: Texas,2021-05-30
557,MZ414836,P.1,USA: Texas,2021-06-03
807,MZ386119,P.1,USA: Texas,2021-06-03
308,MZ449724,P.1,USA: Texas,2021-06-04
558,MZ414837,P.1,USA: Texas,2021-06-04
829,MZ386282,P.1,USA: Texas,2021-06-04
338,MZ450407,P.1,USA: Texas,2021-06-05
415,MZ433494,P.1,USA: Texas,2021-06-06
96,MZ493955,P.1,USA: Texas,2021-06-07
116,MZ493977,P.1,USA: Texas,2021-06-07
336,MZ450384,P.1,USA: Texas,2021-06-07
422,MZ433506,P.1,USA: Texas,2021-06-07
425,MZ433510,P.1,USA: Texas,2021-06-07
99,MZ493958,P.1,USA: Texas,2021-06-08
123,MZ493984,P.1,USA: Texas,2021-06-08
350,MZ450531,P.1,USA: Texas,2021-06-08
421,MZ433505,P.1,USA: Texas,2021-06-08
423,MZ433507,P.1,USA: Texas,2021-06-08
424,MZ433509,P.1,USA: Texas,2021-06-08
426,MZ433511,P.1,USA: Texas,2021-06-08
90,MZ493949,P.1,USA: Texas,2021-06-09
134,MZ493995,P.1,USA: Texas,2021-06-09
135,MZ493996,P.1,USA: Texas,2021-06-09
347,MZ450506,P.1,USA: Texas,2021-06-09
87,MZ493946,P.1,USA: Texas,2021-06-11
130,MZ493991,P.1,USA: Texas,2021-06-11
136,MZ493997,P.1,USA: Texas,2021-06-11
145,MZ494008,P.1,USA: Texas,2021-06-11
146,MZ494009,P.1,USA: Texas,2021-06-11
368,MZ450763,P.1,USA: Texas,2021-06-11
155,MZ494095,P.1,USA: Texas,2021-06-16
5279,MZ004751,P.1,USA: UT,2021-04-02
4692,MZ058138,P.1,USA: UT,2021-04-07
1614,MZ331115,P.1,USA: UT,2021-05-11
662,MZ411927,P.1,USA: Unknown,2021-05-26
5116,MZ010100,P.1,USA: Utah,2021-03-31
3680,MZ184251,P.1,USA: Utah,2021-04-26
4973,MZ022480,P.1,USA: Vermont,2021-03-27
5215,MW990777,P.1,USA: Vermont,2021-03-30
5216,MW990778,P.1,USA: Vermont,2021-03-30
3849,MZ187864,P.1,USA: Vermont,2021-04-22
2354,MZ282065,P.1,USA: Vermont,2021-04-30
2385,MZ282542,P.1,USA: Vermont,2021-04-30
2938,MZ241032,P.1,USA: Vermont,2021-04-30
4135,MZ164559,P.1,USA: Virginia,2021-03
5013,MZ023678,P.1,USA: Virginia,2021-03-29
5275,MZ002803,P.1,USA: Virginia,2021-03-30
4980,MZ022631,P.1,USA: Virginia,2021-03-31
1631,MZ317718,P.1,USA: Virginia,2021-04
1776,MZ315107,P.1,USA: Virginia,2021-04
3642,MZ203342,P.1,USA: Virginia,2021-04
3643,MZ203345,P.1,USA: Virginia,2021-04
3894,MZ166022,P.1,USA: Virginia,2021-04
3926,MZ166199,P.1,USA: Virginia,2021-04
4904,MZ035205,P.1,USA: Virginia,2021-04-06
4831,MZ046451,P.1,USA: Virginia,2021-04-07
4240,MZ131087,P.1,USA: Virginia,2021-04-13
4379,MZ101194,P.1,USA: Virginia,2021-04-15
4757,MZ060428,P.1,USA: Virginia,2021-04-15
4245,MZ132255,P.1,USA: Virginia,2021-04-17
4317,MZ142518,P.1,USA: Virginia,2021-04-20
2426,MZ283262,P.1,USA: Virginia,2021-04-21
4311,MZ142326,P.1,USA: Virginia,2021-04-24
370,MZ451365,P.1,USA: Virginia,2021-05
371,MZ451369,P.1,USA: Virginia,2021-05
372,MZ451370,P.1,USA: Virginia,2021-05
373,MZ451371,P.1,USA: Virginia,2021-05
530,MZ414264,P.1,USA: Virginia,2021-05
531,MZ414270,P.1,USA: Virginia,2021-05
532,MZ414272,P.1,USA: Virginia,2021-05
533,MZ414285,P.1,USA: Virginia,2021-05
534,MZ414372,P.1,USA: Virginia,2021-05
535,MZ414373,P.1,USA: Virginia,2021-05
536,MZ414383,P.1,USA: Virginia,2021-05
1627,MZ317691,P.1,USA: Virginia,2021-05
1628,MZ317692,P.1,USA: Virginia,2021-05
1629,MZ317698,P.1,USA: Virginia,2021-05
1630,MZ317703,P.1,USA: Virginia,2021-05
2052,MZ295729,P.1,USA: Virginia,2021-05-05
3099,MZ253542,P.1,USA: Virginia,2021-05-05
3075,MZ252528,P.1,USA: Virginia,2021-05-08
1937,MZ307539,P.1,USA: Virginia,2021-05-10
3016,MZ244771,P.1,USA: Virginia,2021-05-10
1975,MZ308164,P.1,USA: Virginia,2021-05-12
1467,MZ341362,P.1,USA: Virginia,2021-05-15
1497,MZ341944,P.1,USA: Virginia,2021-05-16
1199,MZ360421,P.1,USA: Virginia,2021-05-17
1478,MZ341531,P.1,USA: Virginia,2021-05-17
1500,MZ341982,P.1,USA: Virginia,2021-05-17
1110,MZ371518,P.1,USA: Virginia,2021-05-19
1511,MZ342136,P.1,USA: Virginia,2021-05-20
1514,MZ342160,P.1,USA: Virginia,2021-05-20
1520,MZ342355,P.1,USA: Virginia,2021-05-20
1112,MZ371578,P.1,USA: Virginia,2021-05-21
1115,MZ371631,P.1,USA: Virginia,2021-05-23
512,MZ432474,P.1,USA: Virginia,2021-05-25
1093,MZ371137,P.1,USA: Virginia,2021-05-25
1137,MZ372188,P.1,USA: Virginia,2021-05-29
1138,MZ372194,P.1,USA: Virginia,2021-05-29
160,MZ486457,P.1,USA: Virginia,2021-06
161,MZ486458,P.1,USA: Virginia,2021-06
162,MZ486471,P.1,USA: Virginia,2021-06
163,MZ486478,P.1,USA: Virginia,2021-06
164,MZ486479,P.1,USA: Virginia,2021-06
165,MZ486481,P.1,USA: Virginia,2021-06
166,MZ486482,P.1,USA: Virginia,2021-06
1109,MZ371380,P.1,USA: Virginia,2021-06-01
30,MZ492019,P.1,USA: Virginia,2021-06-02
810,MZ386144,P.1,USA: Virginia,2021-06-03
700,MZ412329,P.1,USA: Virginia,2021-06-04
702,MZ412409,P.1,USA: Virginia,2021-06-06
317,MZ450189,P.1,USA: Virginia,2021-06-07
703,MZ412449,P.1,USA: Virginia,2021-06-07
4411,MZ082745,P.1,USA: WA,2021-04-12
3473,MZ206247,P.1,USA: WA,2021-04-26
1316,MZ358610,P.1,USA: WA,2021-05-11
1317,MZ358612,P.1,USA: WA,2021-05-18
399,MZ451934,P.1,USA: WA,2021-05-24
398,MZ451933,P.1,USA: WA,2021-05-27
401,MZ451938,P.1,USA: WA,2021-05-28
397,MZ451926,P.1,USA: WA,2021-06-01
400,MZ451936,P.1,USA: WA,2021-06-01
79,MZ493648,P.1,USA: WA,2021-06-10
80,MZ493650,P.1,USA: WA,2021-06-10
2682,MZ270527,P.1,USA: WI,2021-05-06
73,MZ493490,P.1,USA: WI,2021-05-30
1323,MZ358695,P.1,USA: WY,2021-05-19
5277,MZ003602,P.1,USA: Washington,2021-04-01
4600,MZ075512,P.1,USA: Washington,2021-04-06
3400,MZ214073,P.1,USA: Washington,2021-04-10
3357,MZ213005,P.1,USA: Washington,2021-04-12
3358,MZ213007,P.1,USA: Washington,2021-04-12
4772,MZ060915,P.1,USA: Washington,2021-04-13
4384,MZ101239,P.1,USA: Washington,2021-04-15
2949,MZ241045,P.1,USA: Washington,2021-04-30
1915,MZ306390,P.1,USA: Washington,2021-05-11
657,MZ411900,P.1,USA: Washington,2021-05-12
658,MZ411901,P.1,USA: Washington,2021-05-12
660,MZ411918,P.1,USA: Washington,2021-05-16
2058,MZ296062,P.1,USA: Washington,2021-05-17
1268,MZ356682,P.1,USA: Washington,2021-05-20
1285,MZ356716,P.1,USA: Washington,2021-05-20
1461,MZ341205,P.1,USA: Washington,2021-05-21
1085,MZ368533,P.1,USA: Washington,2021-05-24
1722,MZ320896,P.1,USA: Washington,2021-05-24
1153,MZ372652,P.1,USA: Washington,2021-05-25
663,MZ411932,P.1,USA: Washington,2021-05-26
1148,MZ372530,P.1,USA: Washington,2021-05-26
1157,MZ372697,P.1,USA: Washington,2021-05-26
1158,MZ372702,P.1,USA: Washington,2021-05-26
664,MZ411936,P.1,USA: Washington,2021-05-27
1161,MZ372769,P.1,USA: Washington,2021-05-27
1162,MZ372770,P.1,USA: Washington,2021-05-27
1164,MZ372777,P.1,USA: Washington,2021-05-27
1167,MZ372789,P.1,USA: Washington,2021-05-27
1169,MZ372849,P.1,USA: Washington,2021-05-27
1177,MZ372915,P.1,USA: Washington,2021-05-28
335,MZ450370,P.1,USA: Washington,2021-06-07
112,MZ493972,P.1,USA: Washington,2021-06-09
140,MZ494003,P.1,USA: Washington,2021-06-09
147,MZ494010,P.1,USA: Washington,2021-06-09
103,MZ493962,P.1,USA: Washington,2021-06-10
133,MZ493994,P.1,USA: Washington,2021-06-10
94,MZ493953,P.1,USA: Washington,2021-06-11
106,MZ493965,P.1,USA: Washington,2021-06-11
114,MZ493975,P.1,USA: Washington,2021-06-11
113,MZ493974,P.1,USA: Washington,2021-06-12
774,MZ348330,P.1,"USA: Washington, Pierce County",2021-03-12
404,MZ451981,P.1,"USA: Washington,Benton County",2021-04-15
891,MZ388276,P.1,"USA: Washington,Benton County",2021-04-27
203,MZ469431,P.1,"USA: Washington,Franklin County",2021-05-25
191,MZ469154,P.1,"USA: Washington,King County",2021-03-27
880,MZ388008,P.1,"USA: Washington,King County",2021-03-30
4009,MZ158524,P.1,"USA: Washington,King County",2021-04-13
1043,MZ367804,P.1,"USA: Washington,King County",2021-04-28
1044,MZ367805,P.1,"USA: Washington,King County",2021-04-28
1045,MZ367815,P.1,"USA: Washington,King County",2021-04-30
403,MZ451977,P.1,"USA: Washington,King County",2021-05-03
1046,MZ367837,P.1,"USA: Washington,King County",2021-05-05
405,MZ451985,P.1,"USA: Washington,King County",2021-05-08
406,MZ452008,P.1,"USA: Washington,King County",2021-05-10
